,Gair,lemma,tag,pymusas,synset,lemma.1,tag.1,pymusas_1
2379,poen,poen,E,"['B2-', 'E4.1-']",poenaf,poeni,B,['E6-']
2385,poen,poen,E,"['B2-', 'E4.1-']",gorbryder,gorbryder,unk,['Z99']
2386,poen,poen,E,"['B2-', 'E4.1-']",poendod,poendod,unk,['Z99']
2387,poen,poen,E,"['B2-', 'E4.1-']",angina,angina,unk,['Z99']
2388,poen,poen,E,"['B2-', 'E4.1-']",orbryder,orbryder,unk,['Z99']
2389,poen,poen,E,"['B2-', 'E4.1-']",poenaf,poeni,B,['E6-']
2395,poen,poen,E,"['B2-', 'E4.1-']",gorbryder,gorbryder,unk,['Z99']
2396,poen,poen,E,"['B2-', 'E4.1-']",poendod,poendod,unk,['Z99']
2397,poen,poen,E,"['B2-', 'E4.1-']",angina,angina,unk,['Z99']
2398,poen,poen,E,"['B2-', 'E4.1-']",orbryder,orbryder,unk,['Z99']
2399,poen,poen,E,"['B2-', 'E4.1-']",poenaf,poeni,B,['E6-']
2400,nerfus,nerfus,Ans,['E6-'],gynhyrfus,cynhyrfus,Ans,['X5.2+']
2401,nerfus,nerfus,Ans,['E6-'],anghyfforddus,cyfforddus,Ans,"['O4.2-', 'E1']"
2402,nerfus,nerfus,Ans,['E6-'],cynhyrfus,cynhyrfus,Ans,['X5.2+']
2403,nerfus,nerfus,Ans,['E6-'],rhwystredig,rhwystredig,Ans,['E4.2-']
2404,nerfus,nerfus,Ans,['E6-'],angyfforddus,angyfforddus,unk,['Z99']
2405,nerfus,nerfus,Ans,['E6-'],nerfusrwydd,nerfusrwydd,unk,['Z99']
2406,nerfus,nerfus,Ans,['E6-'],ffyslyd,ffyslyd,unk,['Z99']
2407,nerfus,nerfus,Ans,['E6-'],sâl,sâl,Ans,"['B2-', 'A5.1-']"
2408,nerfus,nerfus,Ans,['E6-'],swil,swil,Ans,"['E5-', 'S1.2.1-']"
2409,nerfus,nerfus,Ans,['E6-'],teimlo,teimlo,B,"['X2.1', 'E1', 'X3']"
2412,cefnogol,cefnogol,Ans,['S8+'],cefnogant,cefnogi,B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
2413,cefnogol,cefnogol,Ans,['S8+'],cefnoga,cefnogi | cefnogi,B | B,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
2414,cefnogol,cefnogol,Ans,['S8+'],cydweithiol,cydweithiol,unk,['Z99']
2415,cefnogol,cefnogol,Ans,['S8+'],gwerthfawrogol,gwerthfawrogol,unk,['Z99']
2416,cefnogol,cefnogol,Ans,['S8+'],gweithgar,gweithgar,Ans,['X8+']
2417,cefnogol,cefnogol,Ans,['S8+'],cadarnhaol,cadarnhaol,Ans,"['A7+', 'Q3']"
2418,cefnogol,cefnogol,Ans,['S8+'],cefnogaeth,cefnogaeth,E,"['S8+', 'A1.1.1', 'K5.1', 'I1.1', 'A10+']"
2419,cefnogol,cefnogol,Ans,['S8+'],caredig,caredig,Ans,['A4.1']
2421,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",dyfodoldisglair,dyfodoldisglair,unk,['Z99']
2422,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disglaer,disglaer,unk,['Z99']
2423,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgleiriach,disgleiriach,unk,['Z99']
2424,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgleiriaf,disgleirio,B,"['W2', 'O4.2+', 'E4.1+', 'X9.1+', 'B4', 'W4/A5.1+']"
2425,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgleiria,disgleirio | disgleirio,B | B,"['W2', 'O4.2+', 'E4.1+', 'X9.1+', 'B4', 'W4/A5.1+']"
2426,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgleiriai,disgleirio,B,"['W2', 'O4.2+', 'E4.1+', 'X9.1+', 'B4', 'W4/A5.1+']"
2427,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgled,disgled,unk,['Z99']
2428,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",llewyrchus,llewyrchus,Ans,['I1.1+']
2429,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",llachar,llachar,Ans,"['O4.3', 'X9.1+', 'E4.1+']"
2431,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",dyfodoldisglair,dyfodoldisglair,unk,['Z99']
2432,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disglaer,disglaer,unk,['Z99']
2433,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgleiriach,disgleiriach,unk,['Z99']
2434,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgleiriaf,disgleirio,B,"['W2', 'O4.2+', 'E4.1+', 'X9.1+', 'B4', 'W4/A5.1+']"
2435,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgleiria,disgleirio | disgleirio,B | B,"['W2', 'O4.2+', 'E4.1+', 'X9.1+', 'B4', 'W4/A5.1+']"
2436,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgleiriai,disgleirio,B,"['W2', 'O4.2+', 'E4.1+', 'X9.1+', 'B4', 'W4/A5.1+']"
2437,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",disgled,disgled,unk,['Z99']
2438,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",llewyrchus,llewyrchus,Ans,['I1.1+']
2439,disglair,disglair,Ans,"['O4.3', 'X9.1+', 'E4.1+']",llachar,llachar,Ans,"['O4.3', 'X9.1+', 'E4.1+']"
2440,creulon,creulon,Ans,['E3-'],creulonaf,creuloni,B,['Z99']
2445,creulon,creulon,Ans,['E3-'],erchyll,erchyll,Ans,['O4.2-']
2446,creulon,creulon,Ans,['E3-'],creulawn,creulawn,unk,['Z99']
2447,creulon,creulon,Ans,['E3-'],dychrynllyd,dychryn,Ans,['O4.2-']
2449,creulon,creulon,Ans,['E3-'],milain,milain,unk,['Z99']
2452,normal,normal,Ans,['A6.2+'],normally,normally,unk,['Z99']
2454,normal,normal,Ans,['A6.2+'],abnormal,abnormal,unk,['Z99']
2455,normal,normal,Ans,['A6.2+'],normale,normale,unk,['Z99']
2456,normal,normal,Ans,['A6.2+'],paranormal,paranormal,unk,['Z99']
2457,normal,normal,Ans,['A6.2+'],formal,formal,unk,['Z99']
2458,normal,normal,Ans,['A6.2+'],annormal,annormal,unk,['Z99']
2459,normal,normal,Ans,['A6.2+'],normalrwydd,normalrwydd,unk,['Z99']
2462,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",goll,coll,Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']"
2463,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",ganfyddir,ganfyddir,unk,['Z99']
2465,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",archwilio,archwilio,B,"['X2.4', 'A1.1.1']"
2466,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",llusernwr,llusernwr,unk,['Z99']
2467,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",difancoll,difancoll,E,['Z99']
2468,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",colledig,colledig,Ans,"['X9.2-', 'A9-', 'M6/A5.3-', 'L1-']"
2469,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",achubent,achub | achub,B | B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']"
2472,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",goll,coll,Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']"
2473,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",ganfyddir,ganfyddir,unk,['Z99']
2475,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",archwilio,archwilio,B,"['X2.4', 'A1.1.1']"
2476,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",llusernwr,llusernwr,unk,['Z99']
2477,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",difancoll,difancoll,E,['Z99']
2478,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",colledig,colledig,Ans,"['X9.2-', 'A9-', 'M6/A5.3-', 'L1-']"
2479,coll,coll | colli | coll,Ans | B | Ans,"['A5.3-', 'X3.4-', 'A11.2-', 'X2.5-', 'X9.2-', 'E4.1-', 'T4-', 'S1.1.3-']",achubent,achub | achub,B | B,"['I1.1', 'B3', 'A9+', 'S8+', 'A1.9', 'K5.1', 'S9']"
2480,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",syfrdanodd,syfrdanu,B,['X2.6-']
2481,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",syfrdannol,syfrdannol,unk,['Z99']
2482,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",rhyfeddol,rhyfeddol,Ans,['A5.1+']
2483,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",syfrdannu,syfrdannu,unk,['Z99']
2484,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",anhygoel,anhygoel,Ans,"['A6.2-', 'A5.1+', 'A5.2-']"
2485,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",syfrdan,syfrdan,unk,['Z99']
2486,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",annisgwyl,annisgwyl,Ans,['X2.6-']
2487,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",frawychus,brawychus,Ans,['Z99']
2488,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",anhygoel,anhygoel,Ans,"['A6.2-', 'A5.1+', 'A5.2-']"
2489,syfrdanol,syfrdanol,Ans,"['E5-', 'B2-@']",ryfeddol,rhyfeddol,Ans,['A5.1+']
